Predicted duration,2.1,,,
Predicted error,0.5,,,
Predicted start,05:52:11,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
614,[05:52:47.3132467],31523,146039,237886
615,[05:52:47.4634094],34397,158207,240884
616,[05:52:47.6134555],31467,153922,236557
617,[05:52:47.7651177],34767,149224,241356
618,[05:52:47.9141272],30938,165885,229788
619,[05:52:48.0635678],33927,145365,226791
620,[05:52:48.2140302],38878,152748,242343
621,[05:52:48.3655323],31433,147939,247253
622,[05:52:48.5140762],40219,149476,234046
623,[05:52:48.6680401],39225,162135,228721
624,[05:52:48.8139831],32508,145708,237419
625,[05:52:48.9646431],37013,158499,230599
626,[05:52:49.1175646],34180,159755,241642
627,[05:52:49.2642949],38360,153617,243672
628,[05:52:49.4160242],37828,154107,224666
629,[05:52:49.5662281],34039,150769,236153
630,[05:52:49.7148428],35569,150005,218264
631,[05:52:49.8670914],35171,145527,235396
632,[05:52:50.0152528],35281,150452,226705
633,[05:52:50.1650927],34191,142816,235447
634,[05:52:50.3171126],34321,156245,237106
635,[05:52:50.4647890],30979,161404,240054
636,[05:52:50.6173899],33182,156214,240339
637,[05:52:50.7651329],33414,155859,242636
638,[05:52:50.9169011],34442,154352,237413
639,[05:52:51.0670733],36863,158650,235728
640,[05:52:51.2184251],35037,163866,245434
641,[05:52:51.3681139],32509,151487,225823
642,[05:52:51.5160278],34578,149943,234764
643,[05:52:51.6668820],37519,153153,229820
644,[05:52:51.8157319],35362,148730,220060
645,[05:52:51.9676308],34932,148495,230890
646,[05:52:52.1170095],33616,134794,215672
647,[05:52:52.2679788],34864,144350,232185
648,[05:52:52.4160410],29313,137095,208092
649,[05:52:52.5670291],33794,141701,225346
650,[05:52:52.7170209],34170,144058,215990
651,[05:52:52.8695212],27413,143999,223824
652,[05:52:53.0168258],26189,146429,213132
653,[05:52:53.1677590],36859,139470,217848
654,[05:52:53.3168848],32783,139389,215282
655,[05:52:53.4672537],30161,139209,202357
656,[05:52:53.6195903],28590,146981,218829
657,[05:52:53.7663821],30442,143026,206953
658,[05:52:53.9170165],24779,136425,214561
659,[05:52:54.0700077],31662,138256,211640
660,[05:52:54.2165493],27411,145557,224716
661,[05:52:54.3680064],30077,146525,210971
662,[05:52:54.5187472],32629,153514,214026
663,[05:52:54.6687263],31565,144737,222482
664,[05:52:54.8171282],30670,144490,215648
665,[05:52:54.9687127],34314,143994,223951
666,[05:52:55.1195526],29439,139746,198907
667,[05:52:55.2691175],35476,139843,228957
668,[05:52:55.4174665],32698,146930,233867
669,[05:52:55.5689237],35391,150789,225223
670,[05:52:55.7173327],34506,132562,215570
671,[05:52:55.8716448],30471,136361,231267
672,[05:52:56.0174302],33810,135724,212204
673,[05:52:56.1681113],31638,136840,236387
674,[05:52:56.3192619],31500,142094,214504
675,[05:52:56.4705052],35034,135937,210182
676,[05:52:56.6181589],37611,147063,222915
677,[05:52:56.7695309],31837,140659,219950
678,[05:52:56.9178402],32027,134520,213317
679,[05:52:57.0681869],27250,141563,207112
680,[05:52:57.2198988],33663,134797,205132
681,[05:52:57.3712448],26451,141697,208249
682,[05:52:57.5198208],35882,134330,224179
683,[05:52:57.6695154],28952,145211,216000
684,[05:52:57.8184129],31537,133825,203351
685,[05:52:57.9701889],27900,135556,210593
686,[05:52:58.1209441],31667,128463,204658
687,[05:52:58.2684226],26536,123068,220893
688,[05:52:58.4204657],23437,132061,214428
689,[05:52:58.5690725],27674,118881,202469
690,[05:52:58.7187470],24302,123065,195358
691,[05:52:58.8706786],25763,126086,192920
692,[05:52:59.0190432],22753,115260,192512
693,[05:52:59.1700466],27508,119163,163151
694,[05:52:59.3208959],24910,128727,181134
695,[05:52:59.4697158],28286,132976,188036
696,[05:52:59.6205002],27292,138946,207266
697,[05:52:59.7711658],25746,128169,204523
698,[05:52:59.9198528],26700,131481,197120
699,[05:53:00.0717175],27408,138675,197013
700,[05:53:00.2196831],28275,126974,196240
701,[05:53:00.3701045],28240,133595,211353
702,[05:53:00.5196803],28075,132807,211770
703,[05:53:00.6729109],32221,131897,211335
704,[05:53:00.8210912],32023,128135,209568
705,[05:53:00.9700886],22765,126521,207023
706,[05:53:01.1208833],28785,130158,210967
707,[05:53:01.2721184],26994,136830,206313
708,[05:53:01.4217680],26868,129556,194797
709,[05:53:01.5701272],32741,126204,211611
710,[05:53:01.7237208],28920,130122,213986
711,[05:53:01.8725623],36149,139231,229192
712,[05:53:02.0204689],28164,131376,208622
713,[05:53:02.1724870],28367,141948,220713
714,[05:53:02.3208039],27827,141098,197623
715,[05:53:02.4718455],33361,134514,190094
716,[05:53:02.6231406],29995,145869,203938
717,[05:53:02.7708596],30120,131960,203035
718,[05:53:02.9218623],29514,144806,208778
719,[05:53:03.0708966],31775,140738,218921
720,[05:53:03.2210832],34208,144096,218074
721,[05:53:03.3737926],33429,151382,217889
722,[05:53:03.5213010],29819,150295,221833
723,[05:53:03.6718741],33430,155180,224872
724,[05:53:03.8214211],32291,151212,230478
725,[05:53:03.9719186],31870,151993,219055
726,[05:53:04.1232930],36635,149586,236270
727,[05:53:04.2715465],38738,149595,234371
728,[05:53:04.4242886],33674,156656,225307
729,[05:53:04.5738911],36475,141211,239063
730,[05:53:04.7243796],28630,147693,218644
731,[05:53:04.8717685],39028,143127,223675
732,[05:53:05.0247430],29812,140347,221494
733,[05:53:05.1745099],30348,143367,231319
734,[05:53:05.3223656],38709,151875,224829
735,[05:53:05.4744117],29784,146369,227974
736,[05:53:05.6238487],29298,140493,223686
737,[05:53:05.7742617],36968,147841,232875
738,[05:53:05.9224109],32586,148879,236917
739,[05:53:06.0737505],31092,139749,233727
740,[05:53:06.2247598],32462,136682,236247
741,[05:53:06.3726320],32191,142021,236805
742,[05:53:06.5245160],27562,139686,223385
743,[05:53:06.6754970],29921,133794,229670
744,[05:53:06.8228954],33303,151395,239671
745,[05:53:06.9756110],30306,147508,210789
746,[05:53:07.1229920],25706,132887,220744
747,[05:53:07.2730146],32531,144514,218215
748,[05:53:07.4247083],28864,143874,214807
749,[05:53:07.5739981],31343,135964,219080
750,[05:53:07.7253241],29545,141408,214514
751,[05:53:07.8746486],28003,138642,199705
752,[05:53:08.0234083],30510,136186,207664
753,[05:53:08.1734606],26569,117479,208601
754,[05:53:08.3265024],25577,126660,213391
755,[05:53:08.4736143],28661,133636,212409
756,[05:53:08.6243993],30531,124684,221080
757,[05:53:08.7754665],25556,138265,210153
758,[05:53:08.9239136],27165,130919,206095
759,[05:53:09.0774954],28863,122733,208129
760,[05:53:09.2238762],25539,131096,203757
761,[05:53:09.3765640],26249,126710,192126
762,[05:53:09.5256962],27646,129233,198597
763,[05:53:09.6742107],22942,119872,183310
764,[05:53:09.8262059],25255,139527,185063
765,[05:53:09.9748759],26384,131138,199939
766,[05:53:10.1268074],26739,123069,201819
767,[05:53:10.2744327],30321,125435,199090
768,[05:53:10.4245791],22073,119393,187680
769,[05:53:10.5762573],27487,109267,176890
770,[05:53:10.7266973],21339,115074,189393
771,[05:53:10.8751400],24674,124553,175268
772,[05:53:11.0269263],27051,116186,178841
773,[05:53:11.1749317],23873,123302,188833
774,[05:53:11.3269185],25951,123785,186295
775,[05:53:11.4779605],21778,126951,204968
776,[05:53:11.6283152],27472,121518,198727
777,[05:53:11.7770157],26178,122854,188229
778,[05:53:11.9254051],25051,127002,204091
779,[05:53:12.0773469],24963,119586,182895
780,[05:53:12.2257304],30339,126516,188221
781,[05:53:12.3787602],26178,129771,181419
782,[05:53:12.5256412],23462,119847,182763
783,[05:53:12.6763529],24911,114651,190881
784,[05:53:12.8275656],28117,117360,191299
785,[05:53:12.9759175],25494,102119,185880
786,[05:53:13.1271452],19885,107937,167115
787,[05:53:13.2787399],18780,106099,172166
788,[05:53:13.4261126],21369,104241,159938
789,[05:53:13.5759197],20976,113188,187066
790,[05:53:13.7261900],22790,114309,182222
791,[05:53:13.8782071],27244,118399,194609
792,[05:53:14.0266932],28556,123377,188134
793,[05:53:14.1763210],26560,114963,192484
794,[05:53:14.3267559],25313,113124,183653
795,[05:53:14.4763492],20630,120021,180173
796,[05:53:14.6270953],21262,113544,177736
797,[05:53:14.7784893],18657,99283,178414
798,[05:53:14.9268667],19454,98735,176009
799,[05:53:15.0794137],17430,93180,151997
