Predicted duration,0.3,,,
Predicted error,0.2,,,
Predicted start,01:56:11,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
6358,[01:57:23.1714468],20724,228648,529518
6359,[01:57:23.2016537],15993,227417,579680
6360,[01:57:23.2318606],22458,208285,524190
6361,[01:57:23.2620675],24999,262559,568481
6362,[01:57:23.2922744],22752,244286,528913
6363,[01:57:23.3224812],19382,261636,548539
6364,[01:57:23.3526881],21546,238553,581662
6365,[01:57:23.3828950],20015,242468,629271
6366,[01:57:23.4131019],23725,213462,481442
6367,[01:57:23.4433088],21428,232535,500853
6368,[01:57:23.4735156],19050,221784,507997
6369,[01:57:23.5037225],20699,254534,506606
6370,[01:57:23.5339294],16385,237577,543847
6371,[01:57:23.5641363],19687,232338,555013
6372,[01:57:23.5943432],21959,222706,497437
6373,[01:57:23.6245501],25527,283193,489225
6374,[01:57:23.6547569],19896,219378,509109
6375,[01:57:23.6849638],20113,238014,622118
6376,[01:57:23.7151707],19639,248106,598408
6377,[01:57:23.7453776],27793,253480,654152
6378,[01:57:23.7755845],17218,200600,585602
6379,[01:57:23.8057914],20148,233876,503877
6380,[01:57:23.8359982],17201,227540,572553
6381,[01:57:23.8662051],19439,230113,611050
6382,[01:57:23.8964120],20968,283138,544578
6383,[01:57:23.9266189],24037,283328,532915
6384,[01:57:23.9568258],22121,237020,519517
6385,[01:57:23.9870327],22286,217863,572926
6386,[01:57:24.0172451],21324,246334,627393
6387,[01:57:24.0474520],20301,261843,620114
6388,[01:57:24.0776589],20838,276887,578013
6389,[01:57:24.1078658],8696,255477,607615
6390,[01:57:24.1380727],22421,226561,591029
6391,[01:57:24.1682795],26157,245694,534626
6392,[01:57:24.1984864],22805,240862,555027
6393,[01:57:24.2286933],17966,235638,618577
6394,[01:57:24.2589002],16976,226445,571515
6395,[01:57:24.2891071],18556,228536,556719
6396,[01:57:24.3193140],24226,214442,599572
6397,[01:57:24.3495208],17816,247941,575023
6398,[01:57:24.3797277],13553,234515,453211
6399,[01:57:24.4099346],20943,233988,554179
6400,[01:57:24.4401415],23329,260924,560346
6401,[01:57:24.4703484],19352,300579,539393
6402,[01:57:24.5005553],19232,247180,569481
6403,[01:57:24.5307621],16149,222748,568841
6404,[01:57:24.5609690],20700,243840,596655
6405,[01:57:24.5911759],14014,266561,629642
6406,[01:57:24.6213828],29525,250443,539675
6407,[01:57:24.6515897],20582,271704,485242
6408,[01:57:24.6817965],16760,275156,532406
6409,[01:57:24.7120034],21250,277805,528045
6410,[01:57:24.7422103],23522,275836,488177
6411,[01:57:24.7724172],22135,216764,512536
6412,[01:57:24.8026241],27662,233878,582000
6413,[01:57:24.8328310],19686,265398,571528
6414,[01:57:24.8630378],28354,234659,591348
6415,[01:57:24.8932447],20686,232129,617114
6416,[01:57:24.9234516],22864,268189,577571
6417,[01:57:24.9536585],23894,250323,522699
6418,[01:57:24.9838654],25231,261634,520333
6419,[01:57:25.0140778],21916,245980,528566
6420,[01:57:25.0442846],20554,225260,587058
6421,[01:57:25.0744915],18604,233369,551217
6422,[01:57:25.1046984],23066,220863,532679
6423,[01:57:25.1349053],22781,257198,544440
6424,[01:57:25.1651122],20522,249936,573529
6425,[01:57:25.1953190],25884,239218,541743
6426,[01:57:25.2255259],23215,243309,489259
6427,[01:57:25.2557328],26932,228650,609810
6428,[01:57:25.2859397],23077,248313,618653
6429,[01:57:25.3161466],24557,238048,557092
6430,[01:57:25.3463535],14271,307061,600080
6431,[01:57:25.3765603],30744,247104,578113
6432,[01:57:25.4067672],29102,254652,557731
6433,[01:57:25.4369741],27850,241285,586812
6434,[01:57:25.4671810],23071,237251,516372
6435,[01:57:25.4973879],18116,259930,515146
6436,[01:57:25.5275948],23126,241431,554710
6437,[01:57:25.5578016],23123,245068,566285
6438,[01:57:25.5880085],26918,220369,551306
6439,[01:57:25.6182154],19180,210172,616262
6440,[01:57:25.6484223],15877,228935,586633
6441,[01:57:25.6786292],21998,243973,519582
6442,[01:57:25.7088360],23204,199707,517170
6443,[01:57:25.7390429],20507,248711,521174
6444,[01:57:25.7692498],17319,211028,591447
6445,[01:57:25.7994567],21889,227464,636924
6446,[01:57:25.8296636],25740,272298,626773
6447,[01:57:25.8598705],25378,292662,555782
6448,[01:57:25.8900773],18711,247234,475119
6449,[01:57:25.9202842],22418,226423,571438
6450,[01:57:25.9504911],25807,214139,575751
6451,[01:57:25.9806980],19991,234855,550314
6452,[01:57:26.0109104],25067,257710,514569
6453,[01:57:26.0411173],24277,271628,581983
6454,[01:57:26.0713241],22316,244612,511105
6455,[01:57:26.1015310],24273,240922,526008
6456,[01:57:26.1317379],19579,224857,588771
6457,[01:57:26.1619448],15351,248027,675211
6458,[01:57:26.1921517],23825,252057,599874
6459,[01:57:26.2223586],22256,280425,579946
6460,[01:57:26.2525654],24778,263455,655308
6461,[01:57:26.2827723],28935,261563,588831
6462,[01:57:26.3129792],17210,261765,564184
6463,[01:57:26.3431861],23365,260001,545260
6464,[01:57:26.3733930],23624,268580,556127
6465,[01:57:26.4035998],20867,284837,551383
6466,[01:57:26.4338067],16957,239463,542801
6467,[01:57:26.4640136],23276,252191,584190
6468,[01:57:26.4942205],22302,191611,592258
6469,[01:57:26.5244274],20552,277388,552689
6470,[01:57:26.5546343],19525,244131,514306
6471,[01:57:26.5848411],29813,265766,587023
6472,[01:57:26.6150480],22715,248034,623064
6473,[01:57:26.6452549],19987,268074,635245
6474,[01:57:26.6754618],23913,268834,542007
6475,[01:57:26.7056687],19881,260261,542451
6476,[01:57:26.7358756],24327,233247,518419
6477,[01:57:26.7660824],18302,242915,558639
6478,[01:57:26.7962893],20193,235149,573692
6479,[01:57:26.8264962],21575,213474,547640
6480,[01:57:26.8567031],18838,187682,521499
6481,[01:57:26.8869100],21803,240012,566163
6482,[01:57:26.9171168],16260,249569,574261
6483,[01:57:26.9473237],21956,231313,474277
6484,[01:57:26.9775306],18825,272075,570477
6485,[01:57:27.0077431],19585,257660,534557
6486,[01:57:27.0379500],20256,296616,600810
6487,[01:57:27.0681569],24038,244764,528991
6488,[01:57:27.0983637],19133,253756,570582
6489,[01:57:27.1285706],20327,256100,595936
6490,[01:57:27.1587775],24841,264183,559781
6491,[01:57:27.1889844],13931,240901,528756
6492,[01:57:27.2191913],21502,213730,568788
6493,[01:57:27.2493982],17109,210937,606575
6494,[01:57:27.2796050],20152,277771,541295
6495,[01:57:27.3098119],17065,272730,552909
6496,[01:57:27.3400188],21575,281905,537567
6497,[01:57:27.3702257],19712,263365,507863
6498,[01:57:27.4004326],20788,257863,576857
6499,[01:57:27.4306394],19993,235510,587019
6500,[01:57:27.4608463],28109,268763,510014
6501,[01:57:27.4910532],21293,263787,516915
6502,[01:57:27.5212601],22788,223783,621029
6503,[01:57:27.5514670],16132,275031,619769
6504,[01:57:27.5816739],15421,262069,509935
6505,[01:57:27.6118807],22756,255069,568766
6506,[01:57:27.6420876],28090,246573,549558
6507,[01:57:27.6722945],25429,319604,557727
6508,[01:57:27.7025014],18402,284024,573862
6509,[01:57:27.7327083],26010,266744,517736
6510,[01:57:27.7629152],24302,240869,548627
6511,[01:57:27.7931220],27341,239852,634188
6512,[01:57:27.8233289],22421,254949,584732
6513,[01:57:27.8535358],22541,272670,571643
6514,[01:57:27.8837427],23485,265223,582784
6515,[01:57:27.9139496],24059,266887,650998
6516,[01:57:27.9441565],20738,227824,559671
6517,[01:57:27.9743633],17141,240199,476155
6518,[01:57:28.0045757],20900,245727,582435
6519,[01:57:28.0347826],18616,234190,593872
6520,[01:57:28.0649895],14380,243310,608859
6521,[01:57:28.0951964],26811,291999,588107
6522,[01:57:28.1254032],22117,245262,624889
6523,[01:57:28.1556101],22773,250955,512915
6524,[01:57:28.1858170],24005,245535,527001
6525,[01:57:28.2160239],18241,243867,513986
6526,[01:57:28.2462308],22332,250653,547085
6527,[01:57:28.2764377],26177,246624,573045
6528,[01:57:28.3066445],23610,225424,544221
6529,[01:57:28.3368514],20468,248782,564109
6530,[01:57:28.3670583],24033,258841,607297
6531,[01:57:28.3972652],17751,310074,587520
6532,[01:57:28.4274721],23292,245741,525484
6533,[01:57:28.4576790],23183,303481,495568
6534,[01:57:28.4878858],25387,280484,558629
6535,[01:57:28.5180927],22091,273229,588690
6536,[01:57:28.5482996],18301,273074,573239
6537,[01:57:28.5785065],24971,260277,580138
6538,[01:57:28.6087134],24002,264956,545517
6539,[01:57:28.6389202],22854,238529,549646
6540,[01:57:28.6691271],21333,239422,608445
6541,[01:57:28.6993340],23262,231637,603774
6542,[01:57:28.7295409],17856,238379,560711
6543,[01:57:28.7597478],17715,271623,535459
6544,[01:57:28.7899547],17665,228981,583524
6545,[01:57:28.8201615],20312,214291,564864
6546,[01:57:28.8503684],23562,229443,572369
6547,[01:57:28.8805753],27715,239065,515652
6548,[01:57:28.9107822],23966,261703,548745
6549,[01:57:28.9409891],19797,261434,550085
6550,[01:57:28.9711960],16472,257197,537665
6551,[01:57:29.0014083],28200,262561,595762
6552,[01:57:29.0316152],16639,235345,611504
6553,[01:57:29.0618221],15137,223547,554158
6554,[01:57:29.0920290],25099,265210,545920
6555,[01:57:29.1222359],28852,270002,582728
6556,[01:57:29.1524428],24467,238466,559277
6557,[01:57:29.1826496],19294,262189,550044
6558,[01:57:29.2128565],21866,245855,528574
6559,[01:57:29.2430634],22386,255034,585809
6560,[01:57:29.2732703],22038,226580,542783
6561,[01:57:29.3034772],23238,252758,536513
6562,[01:57:29.3336840],19882,246813,553932
6563,[01:57:29.3638909],20291,245047,515062
6564,[01:57:29.3940978],27551,218126,568273
6565,[01:57:29.4243047],22104,229642,536429
6566,[01:57:29.4545116],27848,250259,586086
6567,[01:57:29.4847185],21857,236815,632175
6568,[01:57:29.5149253],21814,236127,600249
6569,[01:57:29.5451322],29653,240518,528634
6570,[01:57:29.5753391],20689,279105,591517
6571,[01:57:29.6055460],16580,302348,605365
6572,[01:57:29.6357529],25604,255865,631889
6573,[01:57:29.6659598],25186,229897,540099
6574,[01:57:29.6961666],28354,231939,555960
6575,[01:57:29.7263735],21376,295671,648804
6576,[01:57:29.7565804],25172,252389,588960
6577,[01:57:29.7867873],23044,230973,548689
6578,[01:57:29.8169942],23088,256716,593760
6579,[01:57:29.8472010],22585,226647,586187
6580,[01:57:29.8774079],22756,277578,567747
6581,[01:57:29.9076148],17999,256464,596446
6582,[01:57:29.9378217],23127,253809,614650
6583,[01:57:29.9680286],18457,246383,558786
6584,[01:57:29.9982355],23727,251827,513331
6585,[01:57:30.0284479],23254,272061,601083
6586,[01:57:30.0586548],24433,272736,708589
6587,[01:57:30.0888617],22931,237761,556220
6588,[01:57:30.1190686],18749,272509,541973
6589,[01:57:30.1492755],17603,215492,534304
6590,[01:57:30.1794824],19058,253550,567147
6591,[01:57:30.2096892],20040,258005,576765
6592,[01:57:30.2398961],15772,238397,588677
6593,[01:57:30.2701030],25796,272682,563521
6594,[01:57:30.3003099],24700,240577,607893
6595,[01:57:30.3305168],21198,252236,539840
6596,[01:57:30.3607236],21138,251468,556760
6597,[01:57:30.3909305],20087,256183,604320
6598,[01:57:30.4211374],22672,248247,559191
6599,[01:57:30.4513443],18096,220770,506015
6600,[01:57:30.4815512],22244,243044,555960
6601,[01:57:30.5117581],24505,229725,623517
6602,[01:57:30.5419649],26739,260920,541817
6603,[01:57:30.5721718],24958,253546,555739
6604,[01:57:30.6023787],25040,258417,562179
6605,[01:57:30.6325856],19058,247570,537094
6606,[01:57:30.6627925],20803,235714,596237
6607,[01:57:30.6929993],19818,243524,564534
6608,[01:57:30.7232062],21391,260654,526849
6609,[01:57:30.7534131],19782,270315,483728
6610,[01:57:30.7836200],19615,239153,478447
6611,[01:57:30.8138269],21427,257459,551129
6612,[01:57:30.8440338],20783,248049,558211
6613,[01:57:30.8742406],23712,191163,504909
6614,[01:57:30.9044475],22206,264408,517652
6615,[01:57:30.9346544],22807,265041,506544
6616,[01:57:30.9648613],18994,289276,580561
6617,[01:57:30.9950682],25269,248346,588450
6618,[01:57:31.0252806],18075,256664,670800
6619,[01:57:31.0554874],20336,280581,562422
6620,[01:57:31.0856943],25354,297123,580838
6621,[01:57:31.1159012],25155,249494,583738
6622,[01:57:31.1461081],19637,256832,602011
6623,[01:57:31.1763150],25823,286952,539945
6624,[01:57:31.2065218],15879,245419,583176
6625,[01:57:31.2367287],14469,264781,596384
6626,[01:57:31.2669356],25745,267040,582026
6627,[01:57:31.2971425],18603,233797,544654
6628,[01:57:31.3273494],23988,234605,505146
6629,[01:57:31.3575563],17018,237942,527856
6630,[01:57:31.3877631],21844,212130,617571
6631,[01:57:31.4179700],22650,296762,556393
6632,[01:57:31.4481769],22676,252962,565379
6633,[01:57:31.4783838],19426,231400,590461
6634,[01:57:31.5085907],20625,208221,542750
6635,[01:57:31.5387976],27755,242059,563965
6636,[01:57:31.5690044],14951,228249,575746
6637,[01:57:31.5992113],18786,237529,562064
6638,[01:57:31.6294182],16284,253887,510222
6639,[01:57:31.6596251],26790,265534,588476
6640,[01:57:31.6898320],17048,289840,610065
6641,[01:57:31.7200388],20977,262688,603146
6642,[01:57:31.7502457],26525,236503,499178
6643,[01:57:31.7804526],23554,252514,551240
6644,[01:57:31.8106595],17360,264835,619667
6645,[01:57:31.8408664],19089,258455,667728
6646,[01:57:31.8710733],19340,254204,570569
6647,[01:57:31.9012801],19493,263933,464552
6648,[01:57:31.9314870],23230,237061,546967
6649,[01:57:31.9616939],23117,237872,534046
6650,[01:57:31.9919008],22751,269300,573614
6651,[01:57:32.0221132],21187,261890,608904
6652,[01:57:32.0523201],23615,258002,524822
6653,[01:57:32.0825269],25632,276827,498624
6654,[01:57:32.1127338],21813,262423,504256
6655,[01:57:32.1429407],19741,254690,503361
6656,[01:57:32.1731476],18852,232118,595177
6657,[01:57:32.2033545],23999,275447,589272
6658,[01:57:32.2335614],20379,262554,492352
6659,[01:57:32.2637682],28420,270608,519316
6660,[01:57:32.2939751],31817,240148,565190
6661,[01:57:32.3241820],21100,229603,535595
6662,[01:57:32.3543889],14910,241981,482003
6663,[01:57:32.3845958],18087,252369,488398
6664,[01:57:32.4148026],17217,256524,583206
6665,[01:57:32.4450095],21938,259710,537898
6666,[01:57:32.4752164],17631,251037,570255
6667,[01:57:32.5054233],19596,245208,593248
6668,[01:57:32.5356302],27078,235484,576075
6669,[01:57:32.5658371],20888,250687,559938
6670,[01:57:32.5960439],24837,222164,633126
6671,[01:57:32.6262508],19872,233121,513377
6672,[01:57:32.6564577],16927,275270,511305
6673,[01:57:32.6866646],21648,230640,521804
6674,[01:57:32.7168715],23446,279557,545106
6675,[01:57:32.7470784],28011,279288,544371
6676,[01:57:32.7772852],23850,278999,559836
6677,[01:57:32.8074921],14919,277791,562525
6678,[01:57:32.8376990],27216,247443,623018
6679,[01:57:32.8679059],22326,269211,538607
6680,[01:57:32.8981128],28232,247894,583315
6681,[01:57:32.9283196],21071,269971,533711
6682,[01:57:32.9585265],18724,236953,542916
6683,[01:57:32.9887334],21409,233824,518104
6684,[01:57:33.0189459],26957,249062,484876
6685,[01:57:33.0491528],22369,233911,568914
6686,[01:57:33.0793597],17965,218619,564495
6687,[01:57:33.1095665],22954,287409,514574
6688,[01:57:33.1397734],22426,240854,563591
6689,[01:57:33.1699803],27723,239454,580711
6690,[01:57:33.2001872],20724,230258,528367
6691,[01:57:33.2303941],15718,227866,442077
6692,[01:57:33.2606010],23430,231641,532049
6693,[01:57:33.2908078],26692,252374,582608
6694,[01:57:33.3210147],27095,234797,587075
6695,[01:57:33.3512216],25429,267340,544397
6696,[01:57:33.3814285],17968,276559,571898
6697,[01:57:33.4116354],19076,226556,578093
6698,[01:57:33.4418422],23512,244488,584325
6699,[01:57:33.4720491],23468,294938,506777
6700,[01:57:33.5022560],22556,251985,603015
6701,[01:57:33.5324629],21760,239209,470159
6702,[01:57:33.5626698],24093,259124,564021
6703,[01:57:33.5928767],21409,253949,546003
6704,[01:57:33.6230835],27886,242597,565574
6705,[01:57:33.6532904],22050,236535,540347
6706,[01:57:33.6834973],22823,204718,555359
6707,[01:57:33.7137042],20454,239395,506244
6708,[01:57:33.7439111],24341,263996,556746
6709,[01:57:33.7741180],27191,247658,573591
6710,[01:57:33.8043248],23770,236819,549082
6711,[01:57:33.8345317],20979,245350,495579
6712,[01:57:33.8647386],11378,215231,543753
6713,[01:57:33.8949455],20796,278800,544681
6714,[01:57:33.9251524],18743,300744,557675
6715,[01:57:33.9553592],20171,276018,626837
6716,[01:57:33.9855661],21573,253425,551045
6717,[01:57:34.0157785],24495,277789,555928
6718,[01:57:34.0459854],23617,250182,566225
6719,[01:57:34.0761923],19499,270546,656167
6720,[01:57:34.1063992],18070,212084,570978
6721,[01:57:34.1366060],24026,253947,575991
6722,[01:57:34.1668129],13355,277620,515066
6723,[01:57:34.1970198],20161,258531,527192
6724,[01:57:34.2272267],21688,273695,553560
6725,[01:57:34.2574336],24427,267451,590196
6726,[01:57:34.2876405],21672,211196,576287
6727,[01:57:34.3178473],19778,290666,575909
6728,[01:57:34.3480542],18674,257678,616976
6729,[01:57:34.3782611],28636,271888,564125
6730,[01:57:34.4084680],18973,235599,537080
6731,[01:57:34.4386749],23259,241554,562151
6732,[01:57:34.4688817],19834,244419,594839
6733,[01:57:34.4990886],23506,267012,535333
6734,[01:57:34.5292955],22694,279977,580455
6735,[01:57:34.5595024],21263,278174,544944
6736,[01:57:34.5897093],16270,260684,606410
6737,[01:57:34.6199162],23168,270706,588377
6738,[01:57:34.6501230],24712,252229,530666
6739,[01:57:34.6803299],20348,254019,584225
6740,[01:57:34.7105368],27109,215052,535947
6741,[01:57:34.7407437],21572,269853,593205
6742,[01:57:34.7709506],24245,244644,622298
6743,[01:57:34.8011575],24501,276707,559346
6744,[01:57:34.8313643],21085,251680,548833
6745,[01:57:34.8615712],23815,274421,577560
6746,[01:57:34.8917781],28003,287001,576365
6747,[01:57:34.9219850],22209,255454,558936
6748,[01:57:34.9521919],24039,232035,472069
6749,[01:57:34.9823987],18777,239910,524074
6750,[01:57:35.0126111],17769,221342,527214
6751,[01:57:35.0428180],14387,244275,592718
6752,[01:57:35.0730249],14311,228914,513271
6753,[01:57:35.1032318],19996,251709,538333
6754,[01:57:35.1334387],18351,283977,484394
6755,[01:57:35.1636455],18772,235852,532776
6756,[01:57:35.1938524],21132,269367,550229
6757,[01:57:35.2240593],22478,265275,575093
6758,[01:57:35.2542662],14145,250983,574649
6759,[01:57:35.2844731],24710,257682,586822
6760,[01:57:35.3146799],23370,252543,536548
6761,[01:57:35.3448868],24882,247522,555657
6762,[01:57:35.3750937],23810,264561,542950
6763,[01:57:35.4053006],20695,264055,551099
6764,[01:57:35.4355075],17307,264573,642758
6765,[01:57:35.4657144],22376,267709,572501
6766,[01:57:35.4959212],19907,227327,575542
6767,[01:57:35.5261281],22047,237973,533021
6768,[01:57:35.5563350],17650,243342,587832
6769,[01:57:35.5865419],20575,258218,557699
6770,[01:57:35.6167488],17107,245625,573211
6771,[01:57:35.6469557],14846,258807,608507
6772,[01:57:35.6771625],16904,245484,573013
6773,[01:57:35.7073694],16267,233839,583049
6774,[01:57:35.7375763],19742,223923,591598
6775,[01:57:35.7677832],19953,250992,571973
6776,[01:57:35.7979901],19846,247042,615445
6777,[01:57:35.8281969],24092,241386,523113
6778,[01:57:35.8584038],26189,247335,594048
6779,[01:57:35.8886107],21123,247596,662623
6780,[01:57:35.9188176],24560,256950,602664
6781,[01:57:35.9490245],22700,243993,521590
6782,[01:57:35.9792314],23300,237690,552951
6783,[01:57:36.0094438],18185,238560,508157
6784,[01:57:36.0396507],17084,262106,517760
6785,[01:57:36.0698576],21933,230380,590844
6786,[01:57:36.1000645],20105,246276,573465
6787,[01:57:36.1302714],18384,236313,580422
6788,[01:57:36.1604783],21627,271492,449602
6789,[01:57:36.1906851],21166,284768,485686
6790,[01:57:36.2208920],16026,268651,538408
6791,[01:57:36.2510989],17959,271382,490862
6792,[01:57:36.2813058],25572,220743,586125
6793,[01:57:36.3115127],27589,218745,575642
6794,[01:57:36.3417195],19493,220951,567696
6795,[01:57:36.3719264],18382,231209,636641
6796,[01:57:36.4021333],24670,226607,587231
6797,[01:57:36.4323402],22163,247612,553589
6798,[01:57:36.4625471],22168,254241,552732
6799,[01:57:36.4927540],16873,264680,610638
6800,[01:57:36.5229608],12622,211650,574511
6801,[01:57:36.5531677],19782,271223,564688
6802,[01:57:36.5833746],27134,259791,545912
6803,[01:57:36.6135815],27410,261951,587526
6804,[01:57:36.6437884],19439,234435,575898
6805,[01:57:36.6739953],18828,266587,551387
6806,[01:57:36.7042021],19927,249321,560176
6807,[01:57:36.7344090],19033,270726,580520
6808,[01:57:36.7646159],21560,283014,531226
6809,[01:57:36.7948228],19195,240825,544809
6810,[01:57:36.8250297],24381,237041,547008
6811,[01:57:36.8552365],30808,244881,504904
6812,[01:57:36.8854434],24040,262781,511833
6813,[01:57:36.9156503],19503,238811,577782
6814,[01:57:36.9458572],17438,260339,532762
6815,[01:57:36.9760641],20699,279770,578161
6816,[01:57:37.0062765],24566,244113,579560
6817,[01:57:37.0364833],23075,253771,560095
6818,[01:57:37.0666902],22303,266723,579448
6819,[01:57:37.0968971],23449,252426,560301
6820,[01:57:37.1271040],11825,300549,663400
6821,[01:57:37.1573109],16897,204902,629037
6822,[01:57:37.1875178],25682,248255,664346
6823,[01:57:37.2177246],13943,260827,620647
6824,[01:57:37.2479315],18342,240107,641985
6825,[01:57:37.2781384],22078,266161,551298
6826,[01:57:37.3083453],21044,245508,566359
6827,[01:57:37.3385522],16647,219677,640038
6828,[01:57:37.3687590],20864,263588,578429
6829,[01:57:37.3989659],28546,242670,580789
6830,[01:57:37.4291728],21779,257397,543828
6831,[01:57:37.4593797],25550,228725,528121
6832,[01:57:37.4895866],20494,247595,536586
6833,[01:57:37.5197935],28310,255874,516450
6834,[01:57:37.5500003],21659,232186,533118
6835,[01:57:37.5802072],21031,251403,540342
6836,[01:57:37.6104141],22538,247653,621934
6837,[01:57:37.6406210],24167,217904,543323
6838,[01:57:37.6708279],23317,266767,540355
6839,[01:57:37.7010348],26201,238284,519435
6840,[01:57:37.7312416],18534,251165,528884
6841,[01:57:37.7614485],22188,244686,547874
6842,[01:57:37.7916554],26112,253362,544433
6843,[01:57:37.8218623],19379,259960,599962
6844,[01:57:37.8520692],21379,234387,583185
6845,[01:57:37.8822760],20552,269354,614105
6846,[01:57:37.9124829],15571,259198,580104
6847,[01:57:37.9426898],23346,236450,604772
6848,[01:57:37.9728967],17288,259397,626113
6849,[01:57:38.0031092],21478,264289,592913
6850,[01:57:38.0333161],16457,248159,532617
6851,[01:57:38.0635229],24556,244536,514572
6852,[01:57:38.0937298],13224,266093,518536
6853,[01:57:38.1239367],19206,241136,558919
6854,[01:57:38.1541436],25316,258983,521445
6855,[01:57:38.1843505],21958,269142,569799
6856,[01:57:38.2145573],18927,238102,630416
6857,[01:57:38.2447642],18154,237983,679485
6858,[01:57:38.2749711],14092,253357,509566
6859,[01:57:38.3051780],21942,236095,500350
6860,[01:57:38.3353849],22685,226722,545441
6861,[01:57:38.3655918],18551,238351,537088
6862,[01:57:38.3957986],15370,253770,484781
6863,[01:57:38.4260055],20576,213624,532282
6864,[01:57:38.4562124],26326,219767,630016
6865,[01:57:38.4864193],23191,254792,549357
6866,[01:57:38.5166262],18766,240502,539103
6867,[01:57:38.5468331],18840,237298,574213
6868,[01:57:38.5770399],17599,230542,556315
6869,[01:57:38.6072468],22843,242657,584038
6870,[01:57:38.6374537],21738,238689,588943
6871,[01:57:38.6676606],22665,244408,604718
6872,[01:57:38.6978675],18354,276655,628691
6873,[01:57:38.7280743],20504,230791,606952
6874,[01:57:38.7582812],18589,254424,597719
6875,[01:57:38.7884881],17049,274054,540843
6876,[01:57:38.8186950],25225,248098,508900
6877,[01:57:38.8489019],22486,221970,555169
6878,[01:57:38.8791088],17397,224677,600359
6879,[01:57:38.9093156],23092,218925,514378
6880,[01:57:38.9395225],18392,251869,599328
6881,[01:57:38.9697294],19487,261301,557583
6882,[01:57:38.9999363],16002,243666,494152
6883,[01:57:39.0301487],16066,242252,475813
6884,[01:57:39.0603555],24202,254303,562028
6885,[01:57:39.0905624],16574,267468,508193
6886,[01:57:39.1207693],20979,229838,509205
6887,[01:57:39.1509762],24886,242738,527290
6888,[01:57:39.1811831],24015,242888,580407
6889,[01:57:39.2113900],24674,237376,516672
6890,[01:57:39.2415968],16918,259638,494518
6891,[01:57:39.2718037],24582,189820,600179
6892,[01:57:39.3020106],21603,300455,613020
6893,[01:57:39.3322175],21983,249597,524482
6894,[01:57:39.3624244],25415,204792,574033
6895,[01:57:39.3926313],20486,218619,497272
6896,[01:57:39.4228381],15052,273265,544917
6897,[01:57:39.4530450],18023,254525,491551
6898,[01:57:39.4832519],26469,257573,533719
6899,[01:57:39.5134588],17708,233562,589960
6900,[01:57:39.5436657],19833,245402,565920
6901,[01:57:39.5738725],28643,256913,529150
6902,[01:57:39.6040794],24948,254136,566386
6903,[01:57:39.6342863],20678,241416,591550
6904,[01:57:39.6644932],22006,248001,511846
6905,[01:57:39.6947001],26685,251588,485498
6906,[01:57:39.7249070],22109,241086,583857
6907,[01:57:39.7551138],22188,250331,586234
6908,[01:57:39.7853207],21728,243436,560716
6909,[01:57:39.8155276],17933,228599,513307
6910,[01:57:39.8457345],23786,234074,588570
6911,[01:57:39.8759414],24041,264857,644621
6912,[01:57:39.9061483],19301,244092,554313
6913,[01:57:39.9363551],20567,287714,593355
6914,[01:57:39.9665620],21143,263616,527283
6915,[01:57:39.9967689],11679,271959,631624
6916,[01:57:40.0269814],12747,235802,575212
6917,[01:57:40.0571883],23410,265381,581816
6918,[01:57:40.0873951],22207,252290,577303
6919,[01:57:40.1176020],20979,247600,561405
6920,[01:57:40.1478089],22413,198034,586514
6921,[01:57:40.1780158],24028,256726,563800
6922,[01:57:40.2082227],19553,240241,599711
6923,[01:57:40.2384296],19727,247752,574936
6924,[01:57:40.2686364],14276,249071,562036
6925,[01:57:40.2988433],23456,254650,596795
6926,[01:57:40.3290502],20985,289362,575418
6927,[01:57:40.3592571],24177,273053,520171
6928,[01:57:40.3894640],22658,288525,558639
6929,[01:57:40.4196709],19761,257919,611425
6930,[01:57:40.4498777],25557,272870,599050
6931,[01:57:40.4800846],20099,252232,597238
6932,[01:57:40.5102915],22757,244477,524923
6933,[01:57:40.5404984],15664,246449,528726
6934,[01:57:40.5707053],19004,231764,555060
6935,[01:57:40.6009121],29958,264188,548982
6936,[01:57:40.6311190],23590,256001,573357
6937,[01:57:40.6613259],24211,246886,518331
6938,[01:57:40.6915328],19239,255407,508656
6939,[01:57:40.7217397],16327,245543,476283
6940,[01:57:40.7519466],17833,236147,572381
6941,[01:57:40.7821534],11516,267849,574697
6942,[01:57:40.8123603],25920,280662,531270
6943,[01:57:40.8425672],19628,239633,530511
6944,[01:57:40.8727741],20509,236133,538181
6945,[01:57:40.9029810],16638,221031,612874
6946,[01:57:40.9331879],24143,261617,592082
6947,[01:57:40.9633947],24554,242554,635353
6948,[01:57:40.9936016],24656,303176,506474
6949,[01:57:41.0238140],14845,267758,490447
6950,[01:57:41.0540209],19419,228190,545819
6951,[01:57:41.0842278],26358,249847,556640
6952,[01:57:41.1144346],28248,270569,565504
6953,[01:57:41.1446415],18817,268399,550780
6954,[01:57:41.1748484],26700,234535,523205
6955,[01:57:41.2050553],20722,209228,580554
6956,[01:57:41.2352622],25766,258808,627005
6957,[01:57:41.2654691],21248,265864,594111
6958,[01:57:41.2956759],26101,214227,514723
6959,[01:57:41.3258828],24271,265326,548752
6960,[01:57:41.3560897],26191,258401,502573
6961,[01:57:41.3862966],19590,260553,609072
6962,[01:57:41.4165035],22640,256579,531474
