Predicted duration,5.0,,,
Predicted error,3.8,,,
Predicted start,04:57:35,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
1235,[04:58:51.0822350],5880,341641,102867
1236,[04:58:51.2323294],4738,334743,122556
1237,[04:58:51.3824239],9797,339500,135152
1238,[04:58:51.5325183],8036,297044,119270
1239,[04:58:51.6826127],9302,338068,134461
1240,[04:58:51.8327072],7636,330217,98688
1241,[04:58:51.9828016],14691,239057,90424
1242,[04:58:52.1328958],4356,318313,145374
1243,[04:58:52.2829902],4871,222674,124348
1244,[04:58:52.4330847],8184,365713,110427
1245,[04:58:52.5831791],9119,322592,134073
1246,[04:58:52.7332735],8683,398551,103520
1247,[04:58:52.8833680],6596,292771,129958
1248,[04:58:53.0334622],5690,330134,109235
1249,[04:58:53.1835566],9116,298678,121773
1250,[04:58:53.3336510],9003,272530,100324
1251,[04:58:53.4837455],3367,290207,121192
1252,[04:58:53.6338399],6074,446155,121858
1253,[04:58:53.7839343],5715,338962,131448
1254,[04:58:53.9340288],12325,285456,88836
1255,[04:58:54.0841231],7550,277465,130475
1256,[04:58:54.2342175],8159,304288,122298
1257,[04:58:54.3843119],13220,470823,120624
1258,[04:58:54.5344064],6083,264565,80967
1259,[04:58:54.6845008],8117,281074,123862
1260,[04:58:54.8345952],5209,356654,102116
1261,[04:58:54.9846897],11565,424240,99044
1262,[04:58:55.1347839],3195,273609,83107
1263,[04:58:55.2848783],8321,306567,124777
1264,[04:58:55.4349727],2862,261684,124704
1265,[04:58:55.5850672],9902,301251,118580
1266,[04:58:55.7351616],5760,307824,112682
1267,[04:58:55.8852560],7100,325082,113172
1268,[04:58:56.0353503],6926,314334,156140
1269,[04:58:56.1854447],11876,337794,126742
1270,[04:58:56.3355391],6601,358069,72013
1271,[04:58:56.4856335],8120,279891,96904
1272,[04:58:56.6357280],9205,263625,111719
1273,[04:58:56.7858224],5746,320361,118258
1274,[04:58:56.9359168],7503,342867,118237
1275,[04:58:57.0860110],12645,356607,98038
1276,[04:58:57.2361055],11778,314266,85056
1277,[04:58:57.3861999],8303,298604,113729
1278,[04:58:57.5362943],3974,381784,105211
1279,[04:58:57.6863888],13615,307587,105112
1280,[04:58:57.8364832],5483,329801,102615
1281,[04:58:57.9865776],8702,351511,103975
1282,[04:58:58.1366718],8509,318092,87689
1283,[04:58:58.2867663],12152,299953,115382
1284,[04:58:58.4368607],6979,294598,106919
1285,[04:58:58.5869551],7570,330117,115496
1286,[04:58:58.7370496],11385,300348,91316
1287,[04:58:58.8871440],9290,284994,88907
1288,[04:58:59.0372382],9778,359515,76769
1289,[04:58:59.1873326],7777,316115,82609
1290,[04:58:59.3374271],3444,278571,97852
1291,[04:58:59.4875215],9046,286056,140981
1292,[04:58:59.6376159],12897,299296,131877
1293,[04:58:59.7877104],10043,258681,126696
1294,[04:58:59.9378048],1341,304110,123192
1295,[04:59:00.0878990],6564,272162,133948
1296,[04:59:00.2379934],5821,292035,96876
1297,[04:59:00.3880879],6224,297998,97302
1298,[04:59:00.5381823],8222,284659,84085
1299,[04:59:00.6882767],4911,382566,84333
1300,[04:59:00.8383711],14809,332318,110845
1301,[04:59:00.9884656],6463,346759,100966
1302,[04:59:01.1385598],8589,296037,119327
1303,[04:59:01.2886542],7688,243694,81363
1304,[04:59:01.4387487],2031,289070,112801
1305,[04:59:01.5888431],7818,281866,77312
1306,[04:59:01.7389375],10068,304193,127736
1307,[04:59:01.8890319],7113,289788,128009
1308,[04:59:02.0391262],8366,249857,75449
1309,[04:59:02.1892206],9713,251278,83175
1310,[04:59:02.3393150],1452,330074,123820
1311,[04:59:02.4894094],11659,329067,124708
1312,[04:59:02.6395039],5788,275736,158505
1313,[04:59:02.7895983],6378,291157,104538
1314,[04:59:02.9396927],2792,299389,82887
1315,[04:59:03.0897871],3028,250247,128755
1316,[04:59:03.2398815],6207,255089,125431
1317,[04:59:03.3899759],11443,313845,103336
1318,[04:59:03.5400703],12433,272316,85634
1319,[04:59:03.6901648],12632,347132,103506
1320,[04:59:03.8402592],10972,371457,139999
1321,[04:59:03.9903536],15865,264089,89413
1322,[04:59:04.1404478],10226,305714,82698
1323,[04:59:04.2905423],6348,341721,148593
1324,[04:59:04.4406367],8193,273431,117107
1325,[04:59:04.5907311],11087,337255,107786
1326,[04:59:04.7408255],15207,396636,108219
1327,[04:59:04.8909200],6769,322078,109715
1328,[04:59:05.0410142],10255,312922,95302
1329,[04:59:05.1911086],5865,318660,135519
1330,[04:59:05.3412030],4154,312275,94573
1331,[04:59:05.4912975],4278,197910,91875
1332,[04:59:05.6413919],7539,285524,113195
1333,[04:59:05.7914863],6501,388488,113258
1334,[04:59:05.9415808],11143,345471,144144
1335,[04:59:06.0916750],2121,279919,138551
1336,[04:59:06.2417694],3761,372389,94600
1337,[04:59:06.3918638],11476,284403,130835
1338,[04:59:06.5419583],12476,269330,73839
1339,[04:59:06.6920527],10170,306309,94806
1340,[04:59:06.8421471],7099,404774,99502
1341,[04:59:06.9922415],9543,353733,143334
1342,[04:59:07.1423359],6961,369466,84628
1343,[04:59:07.2924303],7996,348800,114798
1344,[04:59:07.4425247],5187,386118,90475
1345,[04:59:07.5926191],8662,273499,88088
1346,[04:59:07.7427136],8616,334573,83389
1347,[04:59:07.8928080],10068,220792,106592
1348,[04:59:08.0429022],9206,279235,113213
1349,[04:59:08.1929966],6836,244421,118245
1350,[04:59:08.3430911],4928,345141,120079
1351,[04:59:08.4931855],5399,366968,113157
1352,[04:59:08.6432799],3844,278825,100414
1353,[04:59:08.7933743],10178,236676,112123
1354,[04:59:08.9434688],8818,282631,86053
1355,[04:59:09.0935630],11179,239944,103912
1356,[04:59:09.2436574],10040,341322,127354
1357,[04:59:09.3937518],4372,242258,119243
1358,[04:59:09.5438463],9672,282262,153380
1359,[04:59:09.6939407],8820,354882,94834
1360,[04:59:09.8440351],6299,301883,118193
1361,[04:59:09.9941295],11013,315753,98979
1362,[04:59:10.1442238],5759,165752,133404
1363,[04:59:10.2943182],10350,310755,115752
1364,[04:59:10.4444126],9009,329279,83646
1365,[04:59:10.5945070],9247,266478,114043
1366,[04:59:10.7446015],11908,238738,74663
1367,[04:59:10.8946959],11601,175760,119389
1368,[04:59:11.0447902],9669,303210,62160
1369,[04:59:11.1948846],9314,324698,99398
1370,[04:59:11.3449791],3829,389043,85113
1371,[04:59:11.4950735],11592,225615,108360
1372,[04:59:11.6451679],10419,226360,94180
1373,[04:59:11.7952623],14116,248109,164530
1374,[04:59:11.9453567],5666,192554,97862
1375,[04:59:12.0954510],6198,269968,113196
1376,[04:59:12.2455454],9063,316404,75116
1377,[04:59:12.3956398],11218,289824,119072
1378,[04:59:12.5457342],2923,285609,79137
1379,[04:59:12.6958287],8203,201652,90446
1380,[04:59:12.8459231],9514,300383,61329
1381,[04:59:12.9960175],6690,211080,93583
1382,[04:59:13.1461117],7891,372054,85796
1383,[04:59:13.2962062],5859,195840,85814
1384,[04:59:13.4463006],9709,291605,122482
1385,[04:59:13.5963950],2460,282926,103829
1386,[04:59:13.7464894],10990,225603,119371
1387,[04:59:13.8965839],6087,283791,113150
1388,[04:59:14.0466782],8926,309108,97543
1389,[04:59:14.1967726],6804,265484,100447
1390,[04:59:14.3468670],6202,398605,24873
1391,[04:59:14.4969614],6556,371324,50283
1392,[04:59:14.6470559],12615,450046,108557
1393,[04:59:14.7971503],6081,209818,156638
1394,[04:59:14.9472447],11305,262497,109959
1395,[04:59:15.0973389],6741,327766,95265
1396,[04:59:15.2474334],3000,281016,90759
1397,[04:59:15.3975278],8369,231121,79803
1398,[04:59:15.5476222],6908,332641,124895
1399,[04:59:15.6977166],6314,345104,155483
1400,[04:59:15.8478110],14038,415059,104255
1401,[04:59:15.9979055],13773,295691,92606
1402,[04:59:16.1479998],9099,327179,89558
1403,[04:59:16.2980942],11206,324980,112762
1404,[04:59:16.4481886],7625,265354,98323
1405,[04:59:16.5982830],7309,277465,134103
1406,[04:59:16.7483775],13496,265484,150346
1407,[04:59:16.8984719],5340,305238,150878
1408,[04:59:17.0485661],13347,358121,122784
1409,[04:59:17.1986605],10483,319712,170434
1410,[04:59:17.3487549],4816,351512,111385
1411,[04:59:17.4988494],7241,249082,124758
1412,[04:59:17.6489438],8075,260878,116451
1413,[04:59:17.7990382],14841,237782,76338
1414,[04:59:17.9491326],8579,374767,116837
1415,[04:59:18.0992270],10855,278607,104260
1416,[04:59:18.2493214],6519,353254,146970
1417,[04:59:18.3994158],8195,339473,103487
1418,[04:59:18.5495102],3266,323741,96512
1419,[04:59:18.6996046],7514,374495,105849
1420,[04:59:18.8496990],9650,350699,120660
1421,[04:59:18.9997935],8858,412963,128692
1422,[04:59:19.1498877],6740,337472,88480
1423,[04:59:19.2999821],7989,288833,123011
1424,[04:59:19.4500765],6349,351086,125467
1425,[04:59:19.6001710],10505,287173,136378
1426,[04:59:19.7502654],7392,332959,120397
1427,[04:59:19.9003598],6078,309768,115085
1428,[04:59:20.0504541],5286,382525,116751
1429,[04:59:20.2005485],4497,413491,105255
1430,[04:59:20.3506429],7751,382611,112504
1431,[04:59:20.5007374],8179,214137,118890
1432,[04:59:20.6508318],8333,318010,122763
1433,[04:59:20.8009262],8081,260144,122197
1434,[04:59:20.9510206],9483,249847,144391
1435,[04:59:21.1011148],8738,222604,71499
1436,[04:59:21.2512093],11657,395468,109071
1437,[04:59:21.4013037],4518,269906,186933
1438,[04:59:21.5513981],6079,272899,92271
1439,[04:59:21.7014925],6105,325957,124635
1440,[04:59:21.8515869],9136,321084,117672
1441,[04:59:22.0016813],7026,401117,106366
1442,[04:59:22.1517757],12532,279168,94552
1443,[04:59:22.3018701],8552,238994,134463
1444,[04:59:22.4519645],7484,405984,85437
1445,[04:59:22.6020589],6802,289934,98243
1446,[04:59:22.7521533],12211,364734,124246
1447,[04:59:22.9022478],10110,288090,146840
1448,[04:59:23.0523420],2108,227829,115858
1449,[04:59:23.2024364],8699,273929,118726
1450,[04:59:23.3525308],10478,412580,111022
1451,[04:59:23.5026252],9100,271217,129682
1452,[04:59:23.6527196],6318,193606,111236
1453,[04:59:23.8028141],2956,326397,91152
1454,[04:59:23.9529085],6414,278924,94486
1455,[04:59:24.1030028],10678,392472,147587
1456,[04:59:24.2530972],10148,341909,114064
1457,[04:59:24.4031916],10068,344323,72549
1458,[04:59:24.5532860],13382,354729,110878
1459,[04:59:24.7033805],8047,312502,135813
1460,[04:59:24.8534749],11351,234703,140214
1461,[04:59:25.0035692],9523,219956,79644
1462,[04:59:25.1536636],7688,333899,118542
1463,[04:59:25.3037580],13766,266608,117387
1464,[04:59:25.4538524],8920,275455,77639
1465,[04:59:25.6039469],10988,289528,121373
1466,[04:59:25.7540413],8631,399980,64350
1467,[04:59:25.9041357],6738,288846,74767
1468,[04:59:26.0542300],7860,303076,78092
1469,[04:59:26.2043244],9823,406250,85993
1470,[04:59:26.3544189],7481,322426,141052
1471,[04:59:26.5045133],6591,323949,129124
1472,[04:59:26.6546077],7887,340407,85381
1473,[04:59:26.8047021],5630,297030,132740
1474,[04:59:26.9547965],6786,447145,147858
1475,[04:59:27.1048907],1247,358053,110861
1476,[04:59:27.2549852],4238,301121,119253
1477,[04:59:27.4050796],2790,363278,172352
1478,[04:59:27.5551740],4982,374070,152844
1479,[04:59:27.7052684],6882,374009,151909
1480,[04:59:27.8553628],6486,287285,100973
1481,[04:59:28.0054571],3624,317826,92056
1482,[04:59:28.1555515],8466,359385,126099
1483,[04:59:28.3056460],2100,283812,142860
1484,[04:59:28.4557404],15938,357246,86693
1485,[04:59:28.6058348],10036,332255,115218
1486,[04:59:28.7559292],10223,424844,93238
1487,[04:59:28.9060236],7340,347163,190848
1488,[04:59:29.0561179],5885,304239,120773
1489,[04:59:29.2062123],6639,367307,128142
1490,[04:59:29.3563068],6747,310263,97099
1491,[04:59:29.5064012],11498,313224,97893
1492,[04:59:29.6564956],9332,299201,142481
1493,[04:59:29.8065900],8979,281029,117528
1494,[04:59:29.9566844],7872,322627,108603
1495,[04:59:30.1067787],12167,316955,108541
1496,[04:59:30.2568732],10483,284913,152129
1497,[04:59:30.4069676],2219,212787,134355
1498,[04:59:30.5570620],8432,308893,120968
1499,[04:59:30.7071564],10166,310465,137437
1500,[04:59:30.8572508],8949,310837,120188
1501,[04:59:31.0073451],10508,357864,95641
1502,[04:59:31.1574396],6042,300262,97366
1503,[04:59:31.3075340],2471,399807,140219
1504,[04:59:31.4576284],6245,344289,151560
1505,[04:59:31.6077228],9861,311811,84788
1506,[04:59:31.7578172],5564,384392,100973
1507,[04:59:31.9079116],8872,200059,132339
1508,[04:59:32.0580059],5900,343410,88294
1509,[04:59:32.2081004],6343,292969,132104
1510,[04:59:32.3581948],11973,314273,159582
1511,[04:59:32.5082892],2977,343344,106086
1512,[04:59:32.6583836],7102,277306,102296
1513,[04:59:32.8084780],12883,250739,146306
1514,[04:59:32.9585724],9604,258590,124604
1515,[04:59:33.1086667],9179,360569,141092
1516,[04:59:33.2587612],5709,359023,124015
1517,[04:59:33.4088556],9183,383265,126590
1518,[04:59:33.5589500],6281,323927,120545
1519,[04:59:33.7090444],6254,325055,134945
1520,[04:59:33.8591388],9438,251995,135196
1521,[04:59:34.0092331],10224,349970,93915
1522,[04:59:34.1593275],14192,368358,107795
1523,[04:59:34.3094219],3982,289249,132903
1524,[04:59:34.4595164],7988,334733,151114
1525,[04:59:34.6096108],-854,329098,107254
1526,[04:59:34.7597052],6160,259980,107206
1527,[04:59:34.9097996],18642,326029,131633
1528,[04:59:35.0598939],5638,316068,114142
1529,[04:59:35.2099883],13505,324286,79297
1530,[04:59:35.3600827],11033,328296,118458
1531,[04:59:35.5101772],3087,387330,118306
1532,[04:59:35.6602716],10866,289627,119467
1533,[04:59:35.8103660],5017,245367,129551
1534,[04:59:35.9604604],7017,235315,128027
1535,[04:59:36.1105546],9434,362310,115343
1536,[04:59:36.2606490],10785,344656,107435
1537,[04:59:36.4107434],-2905,376560,100008
1538,[04:59:36.5608379],9598,276469,122877
1539,[04:59:36.7109323],5444,355993,112457
1540,[04:59:36.8610267],11173,337009,97860
1541,[04:59:37.0111210],4959,391353,118578
1542,[04:59:37.1612154],9753,400970,134532
1543,[04:59:37.3113098],11384,399789,129384
1544,[04:59:37.4614042],9262,317475,128460
1545,[04:59:37.6114986],9192,290593,100505
1546,[04:59:37.7615931],9157,325978,159629
1547,[04:59:37.9116875],7515,298705,131820
1548,[04:59:38.0617819],5577,322660,101997
1549,[04:59:38.2118763],5926,268034,105486
1550,[04:59:38.3619707],13510,320141,97981
1551,[04:59:38.5120651],7487,274697,121573
1552,[04:59:38.6621595],8869,245829,102987
1553,[04:59:38.8122540],8686,266336,142087
1554,[04:59:38.9623484],9543,382617,146484
1555,[04:59:39.1124427],7167,277889,102570
1556,[04:59:39.2625371],3676,299572,123910
1557,[04:59:39.4126315],10832,279656,152346
1558,[04:59:39.5627259],3237,412989,139539
1559,[04:59:39.7128203],8210,299272,116656
1560,[04:59:39.8629147],7413,298393,133971
1561,[04:59:40.0130091],8629,356871,108301
1562,[04:59:40.1631035],11118,344226,93790
1563,[04:59:40.3131979],9717,300386,122361
1564,[04:59:40.4632923],5447,307357,113798
1565,[04:59:40.6133867],4385,308292,110385
1566,[04:59:40.7634811],9946,292367,120738
1567,[04:59:40.9135755],7414,403615,119855
1568,[04:59:41.0636698],9176,428785,92825
1569,[04:59:41.2137643],7570,326718,118050
1570,[04:59:41.3638587],7946,284043,100902
1571,[04:59:41.5139531],8931,422581,125273
1572,[04:59:41.6640475],10497,264654,68894
1573,[04:59:41.8141419],4757,386393,129987
1574,[04:59:41.9642363],12612,267283,96116
1575,[04:59:42.1143306],7349,277935,99405
1576,[04:59:42.2644250],10935,277090,124459
1577,[04:59:42.4145194],5709,274171,144155
1578,[04:59:42.5646139],14072,284318,115053
1579,[04:59:42.7147083],8826,338014,83812
1580,[04:59:42.8648027],4906,391688,93285
1581,[04:59:43.0148970],5140,263086,89041
1582,[04:59:43.1649914],10443,245113,167057
1583,[04:59:43.3150858],7272,241308,105843
1584,[04:59:43.4651802],11550,333605,80198
1585,[04:59:43.6152746],11589,236945,116231
1586,[04:59:43.7653690],2346,295755,151793
1587,[04:59:43.9154635],3087,280989,155315
1588,[04:59:44.0655578],7014,319992,108659
1589,[04:59:44.2156522],10564,341713,101759
1590,[04:59:44.3657466],11024,290333,111999
1591,[04:59:44.5158410],7697,360556,113017
1592,[04:59:44.6659354],7253,284272,105097
1593,[04:59:44.8160298],2763,234074,142480
1594,[04:59:44.9661242],5542,332107,129278
1595,[04:59:45.1162186],6765,303799,103430
1596,[04:59:45.2663130],6545,294155,111310
1597,[04:59:45.4164074],10717,398746,102797
1598,[04:59:45.5665018],8880,301910,113884
