Predicted duration,22.4,,,
Predicted error,0.7,,,
Predicted start,03:56:57,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
2449,[03:57:17.0772936],11616,36164,4037
2450,[03:57:17.0972900],11880,36292,2256
2451,[03:57:17.1171674],12573,36140,4459
2452,[03:57:17.1373935],8683,37708,4856
2453,[03:57:17.1573934],10986,38316,4621
2454,[03:57:17.1775632],13154,41284,4438
2455,[03:57:17.1975972],12358,31947,4243
2456,[03:57:17.2177861],12576,37202,2660
2457,[03:57:17.2378994],11836,39267,2994
2458,[03:57:17.2579897],10722,37057,4903
2459,[03:57:17.2780880],11833,35957,1955
2460,[03:57:17.2981026],11360,37958,2727
2461,[03:57:17.3182279],14809,38328,3272
2462,[03:57:17.3382976],13520,36714,2516
2463,[03:57:17.3581841],12506,38577,4438
2464,[03:57:17.3782612],11992,36708,4871
2465,[03:57:17.3984283],13176,38076,2503
2466,[03:57:17.4184437],12923,42025,2949
2467,[03:57:17.4384661],12033,36922,4454
2468,[03:57:17.4588183],11793,37349,3434
2469,[03:57:17.4785699],10602,36074,5413
2470,[03:57:17.4987866],11123,36289,4118
2471,[03:57:17.5186998],11761,39400,4956
2472,[03:57:17.5388432],9457,37274,4364
2473,[03:57:17.5589032],10791,32748,2324
2474,[03:57:17.5792009],12047,37456,2705
2475,[03:57:17.5991683],11335,33183,4948
2476,[03:57:17.6192350],11644,35505,5695
2477,[03:57:17.6394775],13871,35889,3603
2478,[03:57:17.6600566],9428,35566,3115
2479,[03:57:17.6796004],9700,38481,4160
2480,[03:57:17.6996155],10981,34117,4207
2481,[03:57:17.7198035],8242,37245,4085
2482,[03:57:17.7398847],10418,33276,4347
2483,[03:57:17.7605376],10166,30714,3603
2484,[03:57:17.7799310],10450,31663,3900
2485,[03:57:17.7999909],11344,32252,4051
2486,[03:57:17.8200465],10413,35043,4071
2487,[03:57:17.8402592],10985,39480,4001
2488,[03:57:17.8602217],9513,39747,2498
2489,[03:57:17.8804418],9739,43407,3689
2490,[03:57:17.9003488],9080,30288,3608
2491,[03:57:17.9204740],11212,28795,2953
2492,[03:57:17.9405365],9806,38087,3967
2493,[03:57:17.9607621],9511,35192,4720
2494,[03:57:17.9806714],9560,37915,3565
2495,[03:57:18.0009791],8696,31677,4789
2496,[03:57:18.0209042],10806,35956,4490
2497,[03:57:18.0409288],11300,31668,4360
2498,[03:57:18.0610142],9895,35117,5041
2499,[03:57:18.0811571],11336,34922,3710
2500,[03:57:18.1012178],12333,38259,3849
2501,[03:57:18.1213845],5550,37373,3176
2502,[03:57:18.1413459],10850,36889,4556
2503,[03:57:18.1613948],9986,34837,3200
2504,[03:57:18.1814977],7628,31816,2799
2505,[03:57:18.2016687],9823,34223,3260
2506,[03:57:18.2215615],8387,33847,2896
2507,[03:57:18.2418206],8606,28768,2540
2508,[03:57:18.2617108],8937,32484,3468
2509,[03:57:18.2817632],9003,30437,2891
2510,[03:57:18.3018137],8024,29417,2644
2511,[03:57:18.3218517],8906,29096,2446
2512,[03:57:18.3421516],6803,21251,3371
2513,[03:57:18.3621703],9170,25536,2566
2514,[03:57:18.3822469],8421,24815,2788
2515,[03:57:18.4021908],7783,31212,2772
2516,[03:57:18.4225736],7169,33056,2757
2517,[03:57:18.4424302],7283,30740,3312
2518,[03:57:18.4627193],8494,32039,1139
2519,[03:57:18.4825463],10071,29803,2599
2520,[03:57:18.5026788],9899,32915,3833
2521,[03:57:18.5227749],9760,33085,2058
2522,[03:57:18.5433705],10575,36021,3256
2523,[03:57:18.5630260],7709,36928,2023
2524,[03:57:18.5831029],11410,34497,4096
2525,[03:57:18.6032199],9569,36625,3202
2526,[03:57:18.6232753],10457,32816,4502
2527,[03:57:18.6446031],10135,32885,3398
2528,[03:57:18.6634836],10486,38828,4197
2529,[03:57:18.6834932],10024,35438,3932
2530,[03:57:18.7035136],11698,36445,3969
2531,[03:57:18.7236192],7689,32280,4671
2532,[03:57:18.7449970],10161,39672,2998
2533,[03:57:18.7638611],10759,35439,3139
2534,[03:57:18.7838577],10622,37023,4581
2535,[03:57:18.8039901],11812,38952,3477
2536,[03:57:18.8240432],11751,37467,2016
2537,[03:57:18.8443232],12099,36134,4004
2538,[03:57:18.8642551],10579,35333,3500
2539,[03:57:18.8843395],8351,40046,3328
2540,[03:57:18.9043828],8704,40264,3674
2541,[03:57:18.9245078],11625,41710,2476
2542,[03:57:18.9444747],8876,39233,4915
2543,[03:57:18.9644212],9517,37651,2833
2544,[03:57:18.9846781],9724,42976,4204
2545,[03:57:19.0065063],8124,40377,4188
2546,[03:57:19.0248016],9362,41832,3274
2547,[03:57:19.0448832],12704,42182,3553
2548,[03:57:19.0650467],10713,38297,4501
2549,[03:57:19.0850478],11452,35403,3086
2550,[03:57:19.1051497],9554,41898,3058
2551,[03:57:19.1257491],7701,40089,2650
2552,[03:57:19.1454605],7557,43014,3944
2553,[03:57:19.1653684],9278,38706,3928
2554,[03:57:19.1853000],10262,41873,4011
2555,[03:57:19.2055252],10142,37411,4030
2556,[03:57:19.2256040],9013,39435,4430
2557,[03:57:19.2456370],10940,41101,3424
2558,[03:57:19.2658643],10713,40824,3298
2559,[03:57:19.2858749],9485,41701,4302
2560,[03:57:19.3058948],7866,40775,5002
2561,[03:57:19.3259780],10020,43539,3640
2562,[03:57:19.3459886],9845,44681,3842
2563,[03:57:19.3661185],8464,36429,3231
2564,[03:57:19.3862852],9688,39188,3321
2565,[03:57:19.4063270],12720,41235,4112
2566,[03:57:19.4277707],11524,42122,4124
2567,[03:57:19.4465268],9273,39338,4377
2568,[03:57:19.4666165],10980,40260,3214
2569,[03:57:19.4865942],10085,40904,3815
2570,[03:57:19.5068493],11095,44066,4810
2571,[03:57:19.5271290],11382,42166,3238
2572,[03:57:19.5468899],11939,42930,3898
2573,[03:57:19.5669519],10124,41852,2962
2574,[03:57:19.5870873],10901,39434,4087
2575,[03:57:19.6070988],13817,43386,3312
2576,[03:57:19.6273657],11720,46195,2752
2577,[03:57:19.6472585],15085,42157,3438
2578,[03:57:19.6673404],12943,41951,4829
2579,[03:57:19.6874777],11912,42148,5238
2580,[03:57:19.7075609],14901,43909,4940
2581,[03:57:19.7275977],13408,42832,2262
2582,[03:57:19.7476343],11194,44196,3887
2583,[03:57:19.7677340],12480,45645,3104
2584,[03:57:19.7878108],11965,40699,3389
2585,[03:57:19.8078248],12496,42172,4792
2586,[03:57:19.8279541],12041,38864,5267
2587,[03:57:19.8479753],12283,37486,4437
2588,[03:57:19.8680298],14147,44167,5007
2589,[03:57:19.8880535],12637,46372,3644
2590,[03:57:19.9083197],15064,42039,5485
2591,[03:57:19.9284258],12115,40039,3976
2592,[03:57:19.9484917],14349,42080,4441
2593,[03:57:19.9684621],14103,43840,3803
2594,[03:57:19.9885598],12729,41169,3124
2595,[03:57:20.0087792],15502,38967,3365
2596,[03:57:20.0287029],13029,41461,4690
2597,[03:57:20.0489759],12812,42583,4644
2598,[03:57:20.0690221],15023,42571,5306
2599,[03:57:20.0889011],13441,42548,4160
2600,[03:57:20.1090580],12415,42675,4363
2601,[03:57:20.1291629],16787,41971,5185
2602,[03:57:20.1491974],14677,43436,4227
2603,[03:57:20.1694092],13948,43647,5506
2604,[03:57:20.1894759],15468,44967,5136
2605,[03:57:20.2095574],14522,47394,3117
2606,[03:57:20.2296697],16109,42822,4559
2607,[03:57:20.2496188],14672,43529,4636
2608,[03:57:20.2697088],15863,43074,4815
2609,[03:57:20.2897776],15703,43010,4829
2610,[03:57:20.3098646],15033,46753,4893
2611,[03:57:20.3299066],15423,44085,4358
2612,[03:57:20.3498495],12658,44094,6111
2613,[03:57:20.3700410],14516,44662,4326
2614,[03:57:20.3900991],15611,39614,3337
2615,[03:57:20.4101805],13011,42852,4545
2616,[03:57:20.4304110],14377,44243,3636
2617,[03:57:20.4503889],16247,39940,4826
2618,[03:57:20.4704248],13734,42837,2753
2619,[03:57:20.4905823],12632,41033,4675
2620,[03:57:20.5106307],14646,39131,3087
2621,[03:57:20.5309153],15667,41147,3746
2622,[03:57:20.5510356],13738,41465,2580
2623,[03:57:20.5708325],14094,46165,1713
2624,[03:57:20.5908892],11271,40435,2900
2625,[03:57:20.6109106],9204,43257,2382
2626,[03:57:20.6312003],12896,43890,4483
2627,[03:57:20.6511725],11511,39029,3953
2628,[03:57:20.6712628],10365,41275,5024
2629,[03:57:20.6912974],12091,40243,4386
2630,[03:57:20.7113312],13030,36159,2473
2631,[03:57:20.7312870],12037,41251,4622
2632,[03:57:20.7514556],11242,44047,5772
2633,[03:57:20.7714625],11332,44360,2695
2634,[03:57:20.7917581],11866,40896,3055
2635,[03:57:20.8117255],10924,42291,2223
2636,[03:57:20.8317259],11889,39364,5274
2637,[03:57:20.8517825],12893,41267,5553
2638,[03:57:20.8720019],7810,42673,5554
2639,[03:57:20.8920369],13517,42435,3423
2640,[03:57:20.9123268],12107,39255,2217
2641,[03:57:20.9321793],11248,43068,3909
2642,[03:57:20.9522721],12135,40979,3562
2643,[03:57:20.9723787],11481,41016,3986
2644,[03:57:20.9924557],9544,47605,4575
2645,[03:57:21.0127200],10743,41545,3627
2646,[03:57:21.0328080],10899,45249,3787
2647,[03:57:21.0528515],13282,45438,4793
2648,[03:57:21.0727464],9107,41444,4459
2649,[03:57:21.0929194],11563,43647,3627
2650,[03:57:21.1131180],10213,41824,2653
2651,[03:57:21.1331580],12986,40565,5085
2652,[03:57:21.1530493],11624,38483,4922
2653,[03:57:21.1731451],14714,38062,4248
2654,[03:57:21.1932311],12482,36350,4642
2655,[03:57:21.2133538],11535,42640,3815
2656,[03:57:21.2334498],11940,44419,4658
2657,[03:57:21.2535761],13284,42776,5439
2658,[03:57:21.2736171],10765,47295,3187
2659,[03:57:21.2937995],11903,46940,2860
2660,[03:57:21.3138295],12172,46073,3929
2661,[03:57:21.3338235],6947,43460,5454
2662,[03:57:21.3539346],9381,42013,4379
2663,[03:57:21.3739761],10677,47304,4233
2664,[03:57:21.3940520],11840,45425,4890
2665,[03:57:21.4140737],8333,42820,2789
2666,[03:57:21.4340720],11195,40868,4788
2667,[03:57:21.4541736],10125,40508,4346
2668,[03:57:21.4742917],10532,46330,4532
2669,[03:57:21.4946036],11303,43857,3761
2670,[03:57:21.5145408],12569,44093,4169
2671,[03:57:21.5345631],13166,44631,5360
2672,[03:57:21.5547808],14666,40839,5626
2673,[03:57:21.5747464],12208,42968,5268
2674,[03:57:21.5947770],13264,38076,2909
2675,[03:57:21.6147931],13678,39239,2023
2676,[03:57:21.6350052],14492,41838,4168
2677,[03:57:21.6551179],13262,43655,2824
2678,[03:57:21.6756548],14887,42603,2568
2679,[03:57:21.6953184],13841,43911,2533
2680,[03:57:21.7154399],15056,46938,4440
2681,[03:57:21.7353915],12403,45862,3956
2682,[03:57:21.7555539],13179,45065,2474
2683,[03:57:21.7756453],13168,43756,3681
2684,[03:57:21.7956322],11298,44689,3230
2685,[03:57:21.8157098],10719,45151,3919
2686,[03:57:21.8358537],14260,45064,3230
2687,[03:57:21.8559350],15421,41026,3223
2688,[03:57:21.8760052],14068,44057,3357
2689,[03:57:21.8960408],13520,44216,3596
2690,[03:57:21.9161506],14040,43013,4763
2691,[03:57:21.9361548],12861,42960,4587
2692,[03:57:21.9562920],15863,45018,3051
2693,[03:57:21.9763736],15907,42543,3189
2694,[03:57:21.9965393],15111,41281,4488
2695,[03:57:22.0164482],14954,42250,4599
2696,[03:57:22.0364815],14466,46395,5162
2697,[03:57:22.0564870],15580,43626,5279
2698,[03:57:22.0767421],15008,44868,4780
2699,[03:57:22.0969583],13145,44987,6044
2700,[03:57:22.1170332],16208,40431,6129
2701,[03:57:22.1371277],16883,41791,5938
2702,[03:57:22.1571633],16263,41308,4217
2703,[03:57:22.1773873],17158,43429,4858
2704,[03:57:22.1984960],16576,48641,6793
2705,[03:57:22.2174057],15514,47820,5408
2706,[03:57:22.2382536],15436,43461,4127
2707,[03:57:22.2575238],15421,43072,6325
2708,[03:57:22.2776045],15837,45826,6476
2709,[03:57:22.2977667],16037,42934,5852
2710,[03:57:22.3178445],12860,47643,7566
2711,[03:57:22.3377787],17072,43505,6949
2712,[03:57:22.3578369],16019,43911,6941
2713,[03:57:22.3779987],18303,47418,6963
2714,[03:57:22.3980680],15608,44027,7599
2715,[03:57:22.4181330],17773,45657,7631
2716,[03:57:22.4382776],15775,46817,7136
2717,[03:57:22.4586017],16094,46402,5743
2718,[03:57:22.4785493],15490,45369,5316
2719,[03:57:22.4985515],14997,43287,5919
2720,[03:57:22.5185157],17806,44826,6521
2721,[03:57:22.5386127],15344,44873,4704
2722,[03:57:22.5587473],15872,47420,5890
2723,[03:57:22.5787693],15016,44822,5920
2724,[03:57:22.5988315],16757,46941,5957
2725,[03:57:22.6189125],16707,44475,6872
2726,[03:57:22.6390535],17323,43234,7475
2727,[03:57:22.6590821],17521,45875,6754
2728,[03:57:22.6791473],14528,45483,4781
2729,[03:57:22.6992242],16843,45973,5709
2730,[03:57:22.7193273],16755,49255,5564
2731,[03:57:22.7393861],15833,48083,5554
2732,[03:57:22.7607082],15841,45625,5582
2733,[03:57:22.7796388],16438,45258,5922
2734,[03:57:22.7996783],16148,43932,7491
2735,[03:57:22.8197788],18007,41735,4840
2736,[03:57:22.8398288],16906,42516,6121
2737,[03:57:22.8598783],18251,46279,5411
2738,[03:57:22.8799388],17566,45917,4847
2739,[03:57:22.9000658],15972,46863,2710
2740,[03:57:22.9200234],16115,45959,7384
2741,[03:57:22.9402963],14352,46917,6275
2742,[03:57:22.9604871],15039,46698,6064
2743,[03:57:22.9803260],15788,44997,5886
2744,[03:57:23.0004534],13752,46734,3581
2745,[03:57:23.0205915],14501,46504,5734
2746,[03:57:23.0405772],13991,41745,5237
2747,[03:57:23.0607255],15919,43146,2366
2748,[03:57:23.0809666],14937,45937,4677
2749,[03:57:23.1007902],15624,48149,2270
2750,[03:57:23.1208902],11599,43935,2422
2751,[03:57:23.1410318],18392,47802,6084
2752,[03:57:23.1610599],15731,44598,6116
2753,[03:57:23.1811960],15229,45708,4596
2754,[03:57:23.2012774],15728,42305,3741
2755,[03:57:23.2213191],12599,43664,3894
2756,[03:57:23.2414931],16854,43291,4898
2757,[03:57:23.2614605],12927,43070,3171
2758,[03:57:23.2814940],14434,47378,6396
2759,[03:57:23.3015728],16832,43069,5695
2760,[03:57:23.3215493],14970,44598,6012
2761,[03:57:23.3418791],14171,40399,4980
2762,[03:57:23.3618530],13332,44631,3996
2763,[03:57:23.3820742],16950,42990,2384
2764,[03:57:23.4020348],14828,43892,5220
2765,[03:57:23.4221090],16039,48369,4373
2766,[03:57:23.4421377],13100,44660,4007
2767,[03:57:23.4621598],17526,42747,2849
2768,[03:57:23.4823258],18519,46501,4482
2769,[03:57:23.5022546],16755,45133,2515
2770,[03:57:23.5223598],16097,45338,5781
2771,[03:57:23.5424713],15825,40748,2834
2772,[03:57:23.5625114],14614,42048,3111
2773,[03:57:23.5826277],13938,42046,3388
2774,[03:57:23.6027074],13963,47447,3460
2775,[03:57:23.6227010],9502,46289,2238
2776,[03:57:23.6430379],13232,47145,4810
2777,[03:57:23.6631010],14294,46267,2946
2778,[03:57:23.6831772],15092,48123,4481
2779,[03:57:23.7032169],12082,43678,4169
2780,[03:57:23.7232317],11045,42595,5266
2781,[03:57:23.7432487],10067,44671,4940
2782,[03:57:23.7633908],10971,46389,4835
2783,[03:57:23.7834997],8632,45533,2761
2784,[03:57:23.8035475],11331,42681,3331
2785,[03:57:23.8235289],12701,47207,4203
2786,[03:57:23.8436240],9489,47311,4604
2787,[03:57:23.8637601],11186,44849,4656
2788,[03:57:23.8838951],12440,43889,4071
2789,[03:57:23.9039168],14313,44593,2574
2790,[03:57:23.9240278],12651,41568,5462
2791,[03:57:23.9442339],14750,41438,3080
2792,[03:57:23.9641157],11283,41973,4388
2793,[03:57:23.9842639],11976,43430,4087
2794,[03:57:24.0041487],13903,45260,3198
2795,[03:57:24.0243138],13261,41506,4452
2796,[03:57:24.0443542],12621,47197,4451
2797,[03:57:24.0644709],11102,48297,5210
2798,[03:57:24.0845637],15686,50052,2066
2799,[03:57:24.1047974],13853,46035,2888
2800,[03:57:24.1248516],14188,44676,4983
2801,[03:57:24.1447346],13790,43060,6484
2802,[03:57:24.1650028],15556,43594,5277
2803,[03:57:24.1850042],17035,43617,3959
2804,[03:57:24.2049707],14581,47468,5061
2805,[03:57:24.2251201],14452,47783,4684
2806,[03:57:24.2452234],14160,43299,3815
2807,[03:57:24.2651840],14775,44784,6014
2808,[03:57:24.2855214],16379,43672,6269
2809,[03:57:24.3054653],16033,44445,7826
2810,[03:57:24.3256096],16335,42970,5581
2811,[03:57:24.3457422],15588,49919,6310
2812,[03:57:24.3658707],14394,43392,6646
2813,[03:57:24.3857330],15833,43399,5579
2814,[03:57:24.4058369],15413,46475,3332
2815,[03:57:24.4261451],15147,45666,4442
2816,[03:57:24.4460618],15377,46343,2230
2817,[03:57:24.4661722],15420,44620,6347
2818,[03:57:24.4862425],15084,47629,5443
2819,[03:57:24.5063063],16561,44425,4323
2820,[03:57:24.5263482],14515,45540,5568
2821,[03:57:24.5464590],16338,43338,5698
2822,[03:57:24.5664343],15297,43922,4306
2823,[03:57:24.5864456],15897,46398,5355
2824,[03:57:24.6070060],15998,47499,5887
2825,[03:57:24.6271098],16359,49475,6321
2826,[03:57:24.6467943],15976,50941,7148
2827,[03:57:24.6669330],14729,44094,5659
2828,[03:57:24.6869581],16180,42203,5235
2829,[03:57:24.7070079],16551,42225,5005
2830,[03:57:24.7272060],15956,45560,6822
2831,[03:57:24.7471881],15936,46502,4960
2832,[03:57:24.7672582],15549,46702,6343
2833,[03:57:24.7873792],12849,49544,5837
2834,[03:57:24.8074466],14844,43495,3668
2835,[03:57:24.8275724],14754,45703,3546
2836,[03:57:24.8477828],15821,44475,4253
2837,[03:57:24.8678360],15303,45358,4295
2838,[03:57:24.8879109],15603,47990,8093
2839,[03:57:24.9078583],13181,42889,4786
2840,[03:57:24.9279800],14843,42610,3569
2841,[03:57:24.9480283],12534,44813,3883
2842,[03:57:24.9682328],12925,42673,2681
2843,[03:57:24.9882481],15507,48693,4162
2844,[03:57:25.0085137],14440,43294,5581
2845,[03:57:25.0283459],13927,45549,3140
2846,[03:57:25.0483893],14427,43928,5455
2847,[03:57:25.0684708],15802,42852,4939
2848,[03:57:25.0886197],16727,46040,5560
2849,[03:57:25.1086717],13159,41881,6211
2850,[03:57:25.1288146],15974,46697,6180
2851,[03:57:25.1488491],13624,47526,4192
2852,[03:57:25.1690368],17887,45103,5640
2853,[03:57:25.1888871],16211,40325,4885
2854,[03:57:25.2095241],13841,42335,6346
2855,[03:57:25.2291334],17163,47050,3467
2856,[03:57:25.2490977],14785,45735,4548
2857,[03:57:25.2693485],15812,45519,4970
2858,[03:57:25.2893580],14693,51702,5589
2859,[03:57:25.3093992],15512,49783,7112
2860,[03:57:25.3293793],17774,47235,7358
2861,[03:57:25.3495697],16319,43688,6552
2862,[03:57:25.3697741],18283,45701,7129
2863,[03:57:25.3919491],17288,43501,7146
2864,[03:57:25.4098716],16958,41228,6766
2865,[03:57:25.4300488],16328,45962,6673
2866,[03:57:25.4499665],16104,48184,6861
2867,[03:57:25.4699496],16358,45140,6664
2868,[03:57:25.4901526],16133,46363,5656
2869,[03:57:25.5102319],17499,44187,6409
2870,[03:57:25.5302841],14527,47982,5270
2871,[03:57:25.5503502],13311,46742,4256
2872,[03:57:25.5702854],14061,46997,4586
2873,[03:57:25.5905875],14409,47664,4255
2874,[03:57:25.6104364],18228,47958,4805
2875,[03:57:25.6308090],14648,46053,4243
2876,[03:57:25.6507745],15469,48330,6788
2877,[03:57:25.6710316],16248,48874,5568
2878,[03:57:25.6908934],15258,48166,3537
2879,[03:57:25.7110801],15871,46985,4359
2880,[03:57:25.7310873],14275,48026,4354
2881,[03:57:25.7512147],16736,47843,5872
2882,[03:57:25.7717093],15425,46657,6271
2883,[03:57:25.7914340],17445,48705,4282
2884,[03:57:25.8115209],16386,43132,4317
2885,[03:57:25.8315975],16452,45868,2645
2886,[03:57:25.8516016],15278,45775,2456
2887,[03:57:25.8717333],13638,48362,4155
2888,[03:57:25.8917982],15455,46272,4102
2889,[03:57:25.9118449],13947,45821,3091
2890,[03:57:25.9320863],14866,45815,3209
2891,[03:57:25.9520228],14303,44738,3646
2892,[03:57:25.9722804],15666,46220,4026
2893,[03:57:25.9922048],14061,43848,4942
2894,[03:57:26.0122116],14493,45804,6148
2895,[03:57:26.0322616],14620,49292,5237
2896,[03:57:26.0524291],14762,46030,7274
2897,[03:57:26.0724915],15144,47389,4652
2898,[03:57:26.0926420],14473,40531,7262
2899,[03:57:26.1126414],14305,47033,5044
2900,[03:57:26.1327226],16414,43665,7712
2901,[03:57:26.1529381],17501,45577,7810
2902,[03:57:26.1729754],16846,47373,8176
2903,[03:57:26.1929030],14337,47043,6880
2904,[03:57:26.2129386],15893,48057,5952
2905,[03:57:26.2330561],15924,44216,8753
2906,[03:57:26.2532103],12123,44212,6933
2907,[03:57:26.2731975],14736,42454,6094
2908,[03:57:26.2934847],12873,44595,5203
2909,[03:57:26.3133982],13315,40473,3614
2910,[03:57:26.3334414],14023,44582,4568
2911,[03:57:26.3535667],12740,47247,4926
2912,[03:57:26.3736592],13198,43112,2814
2913,[03:57:26.3937097],14341,42714,4374
2914,[03:57:26.4137486],11479,44189,4069
2915,[03:57:26.4337995],11408,46605,4781
2916,[03:57:26.4539212],11908,47614,4108
2917,[03:57:26.4740166],12654,46869,2454
2918,[03:57:26.4941789],11688,45909,4400
2919,[03:57:26.5141657],12885,44574,3592
2920,[03:57:26.5342791],12162,46084,2231
2921,[03:57:26.5544338],13256,45644,2400
2922,[03:57:26.5744396],15908,45753,3575
2923,[03:57:26.5946938],14372,47437,5959
2924,[03:57:26.6145689],14873,48629,6777
2925,[03:57:26.6346931],14939,48122,4799
2926,[03:57:26.6550198],14893,48301,5529
2927,[03:57:26.6749100],15067,47225,4471
2928,[03:57:26.6950054],14902,44314,5108
2929,[03:57:26.7154548],15713,47356,2594
2930,[03:57:26.7350796],13929,49849,3586
2931,[03:57:26.7551050],14842,49962,3126
2932,[03:57:26.7752232],13199,47323,5606
2933,[03:57:26.7953044],14184,47664,7934
2934,[03:57:26.8153006],14089,47416,3216
2935,[03:57:26.8355220],15871,43947,3249
2936,[03:57:26.8555013],11794,45222,4685
2937,[03:57:26.8756136],15243,47546,4406
2938,[03:57:26.8957140],15218,48571,5091
2939,[03:57:26.9158097],14552,44984,5176
2940,[03:57:26.9358841],15411,44345,4530
2941,[03:57:26.9560036],17937,48288,5213
2942,[03:57:26.9768103],14003,44051,4234
2943,[03:57:26.9961215],13254,47825,4123
2944,[03:57:27.0161653],14997,49503,4076
2945,[03:57:27.0362532],14696,46698,1841
2946,[03:57:27.0562434],10835,49630,3356
2947,[03:57:27.0762772],12488,43671,2598
2948,[03:57:27.0965357],13531,48899,3324
2949,[03:57:27.1165336],12399,47437,3122
2950,[03:57:27.1365665],16264,42292,2224
2951,[03:57:27.1566655],16249,44084,3044
2952,[03:57:27.1767471],12018,43517,4400
2953,[03:57:27.1970697],14587,45625,3154
2954,[03:57:27.2168146],9357,47620,2260
2955,[03:57:27.2368404],12004,46041,5147
2956,[03:57:27.2570940],11576,43847,2945
2957,[03:57:27.2770374],14683,46010,5148
2958,[03:57:27.2970792],11513,44658,6535
2959,[03:57:27.3173028],12093,45995,2478
2960,[03:57:27.3375021],8754,49211,4613
2961,[03:57:27.3573889],12111,48234,2661
2962,[03:57:27.3775999],13387,44426,4119
2963,[03:57:27.3977585],12101,45293,4731
2964,[03:57:27.4176710],10981,46993,3745
2965,[03:57:27.4379018],13111,43611,3162
2966,[03:57:27.4579151],13585,46950,5068
2967,[03:57:27.4780849],15641,42079,3638
2968,[03:57:27.4981091],13657,45724,4700
2969,[03:57:27.5182281],15694,40897,3576
2970,[03:57:27.5382318],15171,42046,3842
2971,[03:57:27.5581801],17736,44233,5479
2972,[03:57:27.5783486],15692,45099,3483
2973,[03:57:27.5985418],13145,45854,7812
2974,[03:57:27.6185894],17274,46248,2772
2975,[03:57:27.6385031],14650,46809,5478
2976,[03:57:27.6586758],13617,46653,5607
2977,[03:57:27.6787960],16957,46535,5536
2978,[03:57:27.6989040],15942,48268,5309
2979,[03:57:27.7190228],16728,43397,5494
2980,[03:57:27.7389827],14557,43197,5433
2981,[03:57:27.7592003],17165,45116,7300
2982,[03:57:27.7792512],15504,41087,5070
2983,[03:57:27.7993042],14096,46109,3039
2984,[03:57:27.8193766],14884,46704,5859
2985,[03:57:27.8391639],14163,49273,5658
2986,[03:57:27.8593275],17075,47742,6299
2987,[03:57:27.8794112],13033,45355,6869
2988,[03:57:27.8995722],12862,45494,7782
2989,[03:57:27.9196822],17047,43330,7130
2990,[03:57:27.9397430],15779,42325,6165
2991,[03:57:27.9598056],14568,42585,5647
2992,[03:57:27.9798736],18193,45130,4802
